,,,,,23-MAY-2016,17:06:58,2199203,
,5.9008270E+00,Vdc,,
,5.9020300E+00,Vdc,,
,5.9024770E+00,Vdc,,
,5.9027210E+00,Vdc,,
,5.9029530E+00,Vdc,,
,5.9029860E+00,Vdc,,
,5.9031200E+00,Vdc,,
,5.9032060E+00,Vdc,,
,5.9032980E+00,Vdc,,
,5.9032740E+00,Vdc,,
,5.9032790E+00,Vdc,,
,5.9034290E+00,Vdc,,
,5.9034030E+00,Vdc,,
,5.9034200E+00,Vdc,,
,5.9034950E+00,Vdc,,
,7.7220830E+00,Vdc,,
,7.8695160E+00,Vdc,,
,7.8714180E+00,Vdc,,
,7.8721890E+00,Vdc,,
,7.8724340E+00,Vdc,,
,7.8726270E+00,Vdc,,
,7.8728440E+00,Vdc,,
,7.8728800E+00,Vdc,,
,7.8729660E+00,Vdc,,
,7.8730920E+00,Vdc,,
,7.8731120E+00,Vdc,,
,7.8731240E+00,Vdc,,
,7.8731630E+00,Vdc,,
,7.8732580E+00,Vdc,,
,7.8732170E+00,Vdc,,
,7.8732400E+00,Vdc,,
,8.6982270E+00,Vdc,,
,9.8389160E+00,Vdc,,
,9.8416490E+00,Vdc,,
,9.8425750E+00,Vdc,,
,9.8429620E+00,Vdc,,
,9.8431910E+00,Vdc,,
,9.8433940E+00,Vdc,,
,9.8435550E+00,Vdc,,
,9.8435670E+00,Vdc,,
,9.8436560E+00,Vdc,,
,9.8438320E+00,Vdc,,
,9.8437600E+00,Vdc,,
,9.8438350E+00,Vdc,,
,9.8438640E+00,Vdc,,
,9.8439750E+00,Vdc,,
,9.8438790E+00,Vdc,,
,9.8439090E+00,Vdc,,
,1.1808658E+01,Vdc,,
,1.1812738E+01,Vdc,,
,1.1813896E+01,Vdc,,
,1.1814473E+01,Vdc,,
,1.1814655E+01,Vdc,,
,1.1814881E+01,Vdc,,
,1.1815006E+01,Vdc,,
,1.1815221E+01,Vdc,,
,1.1815185E+01,Vdc,,
,1.1815233E+01,Vdc,,
,1.1815334E+01,Vdc,,
,1.1815289E+01,Vdc,,
,1.1815346E+01,Vdc,,
,1.1815432E+01,Vdc,,
,1.1815405E+01,Vdc,,
,1.3789840E+01,Vdc,,
,1.3789360E+01,Vdc,,
,1.3789030E+01,Vdc,,
,1.3788850E+01,Vdc,,
,1.3788850E+01,Vdc,,
,1.3788670E+01,Vdc,,
,1.3788650E+01,Vdc,,
,1.3788620E+01,Vdc,,
,1.3788470E+01,Vdc,,
,1.3788490E+01,Vdc,,
,1.3788470E+01,Vdc,,
,1.3788350E+01,Vdc,,
,1.3788340E+01,Vdc,,
,1.3788350E+01,Vdc,,
,1.3788330E+01,Vdc,,
,1.5583840E+01,Vdc,,
,1.5756520E+01,Vdc,,
,1.5759080E+01,Vdc,,
,1.5759910E+01,Vdc,,
,1.5760390E+01,Vdc,,
,1.5760660E+01,Vdc,,
,1.5760810E+01,Vdc,,
,1.5760830E+01,Vdc,,
,1.5760850E+01,Vdc,,
,1.5760870E+01,Vdc,,
,1.5760890E+01,Vdc,,
,1.5760910E+01,Vdc,,
,1.5760920E+01,Vdc,,
,1.5760920E+01,Vdc,,
,1.5760940E+01,Vdc,,
,1.5760940E+01,Vdc,,
,1.6469330E+01,Vdc,,
,1.7728740E+01,Vdc,,
,1.7732490E+01,Vdc,,
,1.7733420E+01,Vdc,,
,1.7733890E+01,Vdc,,
,1.7734250E+01,Vdc,,
,1.7734270E+01,Vdc,,
,1.7734280E+01,Vdc,,
,1.7734400E+01,Vdc,,
,1.7734410E+01,Vdc,,
,1.7734400E+01,Vdc,,
,1.7734370E+01,Vdc,,
,1.7734520E+01,Vdc,,
,1.7734220E+01,Vdc,,
,1.7734200E+01,Vdc,,
,1.7734210E+01,Vdc,,
,1.9456920E+01,Vdc,,
,1.9695690E+01,Vdc,,
,1.9698490E+01,Vdc,,
,1.9699390E+01,Vdc,,
,1.9699860E+01,Vdc,,
,1.9699870E+01,Vdc,,
,1.9700160E+01,Vdc,,
,1.9700160E+01,Vdc,,
,1.9700140E+01,Vdc,,
,1.9700140E+01,Vdc,,
,1.9700120E+01,Vdc,,
,1.9700100E+01,Vdc,,
,1.9699950E+01,Vdc,,
,1.9699970E+01,Vdc,,
,1.9699800E+01,Vdc,,
,1.9699780E+01,Vdc,,
,2.0244790E+01,Vdc,,
,2.1658410E+01,Vdc,,
,2.1664340E+01,Vdc,,
,2.1663860E+01,Vdc,,
,2.1665230E+01,Vdc,,
,2.1664190E+01,Vdc,,
,2.1665620E+01,Vdc,,
,2.1666600E+01,Vdc,,
,2.1664970E+01,Vdc,,
,2.1665230E+01,Vdc,,
,2.1665440E+01,Vdc,,
,2.1664640E+01,Vdc,,
,2.1666750E+01,Vdc,,
,2.1664340E+01,Vdc,,
,2.1665230E+01,Vdc,,
,2.1667970E+01,Vdc,,
,2.1665770E+01,Vdc,,
,2.3624620E+01,Vdc,,
,2.3631710E+01,Vdc,,
,2.3631500E+01,Vdc,,
,2.3632750E+01,Vdc,,
,2.3632540E+01,Vdc,,
,2.3632990E+01,Vdc,,
,2.3632300E+01,Vdc,,
,2.3632630E+01,Vdc,,
,2.3632990E+01,Vdc,,
,2.3632570E+01,Vdc,,
,2.3633350E+01,Vdc,,
,2.3632030E+01,Vdc,,
,2.3633460E+01,Vdc,,
,2.3633480E+01,Vdc,,
,2.3633490E+01,Vdc,,
,2.3634660E+01,Vdc,,
,2.5592910E+01,Vdc,,
,2.5599460E+01,Vdc,,
,2.5601900E+01,Vdc,,
,2.5599790E+01,Vdc,,
,2.5601100E+01,Vdc,,
,2.5601100E+01,Vdc,,
,2.5603010E+01,Vdc,,
,2.5601870E+01,Vdc,,
,2.5599460E+01,Vdc,,
,2.5599910E+01,Vdc,,
,2.5603070E+01,Vdc,,
,2.5599700E+01,Vdc,,
,2.5602380E+01,Vdc,,
,2.5600180E+01,Vdc,,
,2.5601870E+01,Vdc,,
,2.5600000E+01,Vdc,,
,2.7553930E+01,Vdc,,
,2.7560400E+01,Vdc,,
,2.7560810E+01,Vdc,,
,2.7561380E+01,Vdc,,
,2.7559620E+01,Vdc,,
,2.7560010E+01,Vdc,,
,2.7560030E+01,Vdc,,
,2.7559320E+01,Vdc,,
,2.7561080E+01,Vdc,,
,2.7561880E+01,Vdc,,
,2.7560420E+01,Vdc,,
,2.7560720E+01,Vdc,,
,2.7558940E+01,Vdc,,
,2.7559260E+01,Vdc,,
,2.7558670E+01,Vdc,,
,2.7559530E+01,Vdc,,
,2.9518230E+01,Vdc,,
,2.9523770E+01,Vdc,,
,2.9528420E+01,Vdc,,
,2.9527170E+01,Vdc,,
,2.9528240E+01,Vdc,,
,2.9528250E+01,Vdc,,
,2.9528220E+01,Vdc,,
,2.9525110E+01,Vdc,,
,2.9527290E+01,Vdc,,
,2.9526660E+01,Vdc,,
,2.9525590E+01,Vdc,,
,2.9526750E+01,Vdc,,
,2.9523560E+01,Vdc,,
,2.9523860E+01,Vdc,,
,2.9523560E+01,Vdc,,
,2.9523740E+01,Vdc,,
,3.1479910E+01,Vdc,,
,3.1489410E+01,Vdc,,
,3.1493070E+01,Vdc,,
,3.1493550E+01,Vdc,,
,3.1490540E+01,Vdc,,
,3.1491850E+01,Vdc,,
,3.1490660E+01,Vdc,,
,3.1491790E+01,Vdc,,
,3.1490010E+01,Vdc,,
,3.1492030E+01,Vdc,,
,3.1490690E+01,Vdc,,
,3.1489230E+01,Vdc,,
,3.1487770E+01,Vdc,,
,3.1488760E+01,Vdc,,
,3.1488370E+01,Vdc,,
,3.1488070E+01,Vdc,,
,3.3430950E+01,Vdc,,
,3.3451740E+01,Vdc,,
,3.3454600E+01,Vdc,,
,3.3454010E+01,Vdc,,
,3.3453350E+01,Vdc,,
,3.3454130E+01,Vdc,,
,3.3452370E+01,Vdc,,
,3.3450280E+01,Vdc,,
,3.3449630E+01,Vdc,,
,3.3450080E+01,Vdc,,
,3.3449690E+01,Vdc,,
,3.3446680E+01,Vdc,,
,3.3447220E+01,Vdc,,
,3.3445460E+01,Vdc,,
,3.3445100E+01,Vdc,,
,3.3444450E+01,Vdc,,
,3.5392240E+01,Vdc,,
,3.5401240E+01,Vdc,,
,3.5402820E+01,Vdc,,
,3.5401980E+01,Vdc,,
,3.5399330E+01,Vdc,,
,3.5398710E+01,Vdc,,
,3.5398560E+01,Vdc,,
,3.5396380E+01,Vdc,,
,3.5396200E+01,Vdc,,
,3.5393430E+01,Vdc,,
,3.5392270E+01,Vdc,,
,3.5391710E+01,Vdc,,
,3.5388310E+01,Vdc,,
,3.5387300E+01,Vdc,,
,3.5384950E+01,Vdc,,
,3.5384560E+01,Vdc,,
,3.8601920E+01,Vdc,,
,3.8405800E+01,Vdc,,
,3.8405980E+01,Vdc,,
,3.8405590E+01,Vdc,,
,3.8406760E+01,Vdc,,
,3.8405890E+01,Vdc,,
,3.8404940E+01,Vdc,,
,3.8404400E+01,Vdc,,
,3.8404820E+01,Vdc,,
,3.8404460E+01,Vdc,,
,3.8403720E+01,Vdc,,
,3.8402620E+01,Vdc,,
,3.8401900E+01,Vdc,,
,3.8400800E+01,Vdc,,
,3.8401510E+01,Vdc,,
,3.8399520E+01,Vdc,,
,1.0098769E+00,Vdc,,
,1.0037286E+00,Vdc,,
,1.0014697E+00,Vdc,,
,9.9982710E-01,Vdc,,
,9.9909310E-01,Vdc,,
,9.9752440E-01,Vdc,,
,9.9764800E-01,Vdc,,
,9.9591620E-01,Vdc,,
,9.9640890E-01,Vdc,,
,9.9652710E-01,Vdc,,
,9.9624890E-01,Vdc,,
,9.9598800E-01,Vdc,,
,9.9580600E-01,Vdc,,
,9.9564790E-01,Vdc,,
,1.9710130E+00,Vdc,,
,1.9710990E+00,Vdc,,
,1.9726470E+00,Vdc,,
,1.9717840E+00,Vdc,,
,1.9721080E+00,Vdc,,
,1.9720610E+00,Vdc,,
,1.9723410E+00,Vdc,,
,1.9725580E+00,Vdc,,
,1.9733800E+00,Vdc,,
,1.9727250E+00,Vdc,,
,1.9733830E+00,Vdc,,
,1.9725760E+00,Vdc,,
,1.9724510E+00,Vdc,,
,1.9721410E+00,Vdc,,
,1.9732640E+00,Vdc,,
,1.9734090E+00,Vdc,,
,1.9733170E+00,Vdc,,
,4.9027950E+00,Vdc,,
,4.9154470E+00,Vdc,,
,4.9163190E+00,Vdc,,
,4.9178970E+00,Vdc,,
,4.9176110E+00,Vdc,,
,4.9177720E+00,Vdc,,
,4.9176320E+00,Vdc,,
,4.9183910E+00,Vdc,,
,4.9184510E+00,Vdc,,
,4.9184660E+00,Vdc,,
,4.9187250E+00,Vdc,,
,4.9183200E+00,Vdc,,
,4.9188110E+00,Vdc,,
,4.9193260E+00,Vdc,,
,4.9186470E+00,Vdc,,
,4.9200140E+00,Vdc,,
,4.9192580E+00,Vdc,,
,4.9194300E+00,Vdc,,
,4.9193560E+00,Vdc,,
,3.9379120E+00,Vdc,,
,3.9333860E+00,Vdc,,
,,,,,23-MAY-2016,17:15:24,
