,,,,,23-MAY-2016,18:25:25,2199203,
,7.8740410E+00,Vdc,,
,7.8740500E+00,Vdc,,
,7.8740980E+00,Vdc,,
,7.8740210E+00,Vdc,,
,7.8740380E+00,Vdc,,
,7.8741040E+00,Vdc,,
,1.0009973E+00,Vdc,,
,9.9898150E-01,Vdc,,
,9.9808070E-01,Vdc,,
,9.9765600E-01,Vdc,,
,9.9721940E-01,Vdc,,
,9.9699240E-01,Vdc,,
,9.9686820E-01,Vdc,,
,9.9665940E-01,Vdc,,
,9.9655900E-01,Vdc,,
,9.9648190E-01,Vdc,,
,9.9644550E-01,Vdc,,
,9.9632460E-01,Vdc,,
,9.9625610E-01,Vdc,,
,9.9627310E-01,Vdc,,
,9.9617060E-01,Vdc,,
,1.9746480E+00,Vdc,,
,1.9751190E+00,Vdc,,
,1.9751810E+00,Vdc,,
,1.9752640E+00,Vdc,,
,1.9753420E+00,Vdc,,
,1.9754550E+00,Vdc,,
,1.9753600E+00,Vdc,,
,1.9754070E+00,Vdc,,
,1.9754730E+00,Vdc,,
,1.9754160E+00,Vdc,,
,1.9754100E+00,Vdc,,
,1.9754700E+00,Vdc,,
,1.9754760E+00,Vdc,,
,1.9754310E+00,Vdc,,
,1.9754100E+00,Vdc,,
,3.9286160E+00,Vdc,,
,3.9332880E+00,Vdc,,
,3.9340140E+00,Vdc,,
,3.9343570E+00,Vdc,,
,3.9345830E+00,Vdc,,
,3.9348030E+00,Vdc,,
,3.9348000E+00,Vdc,,
,3.9348690E+00,Vdc,,
,3.9349820E+00,Vdc,,
,3.9349550E+00,Vdc,,
,3.9349910E+00,Vdc,,
,3.9350980E+00,Vdc,,
,3.9350710E+00,Vdc,,
,3.9350710E+00,Vdc,,
,3.9350860E+00,Vdc,,
,3.9351990E+00,Vdc,,
,5.8847400E+00,Vdc,,
,5.9008980E+00,Vdc,,
,5.9022470E+00,Vdc,,
,5.9027560E+00,Vdc,,
,5.9030870E+00,Vdc,,
,5.9032240E+00,Vdc,,
,5.9033550E+00,Vdc,,
,5.9034980E+00,Vdc,,
,5.9035010E+00,Vdc,,
,5.9035480E+00,Vdc,,
,5.9036940E+00,Vdc,,
,5.9036410E+00,Vdc,,
,5.9036850E+00,Vdc,,
,5.9037000E+00,Vdc,,
,5.9038190E+00,Vdc,,
,5.9037450E+00,Vdc,,
,7.8622590E+00,Vdc,,
,7.8715220E+00,Vdc,,
,7.8725470E+00,Vdc,,
,7.8729840E+00,Vdc,,
,7.8733300E+00,Vdc,,
,7.8733920E+00,Vdc,,
,7.8735080E+00,Vdc,,
,7.8735860E+00,Vdc,,
,7.8737020E+00,Vdc,,
,7.8736810E+00,Vdc,,
,7.8737110E+00,Vdc,,
,7.8738030E+00,Vdc,,
,7.8737640E+00,Vdc,,
,7.8737730E+00,Vdc,,
,7.8738450E+00,Vdc,,
,7.8738180E+00,Vdc,,
,9.8190530E+00,Vdc,,
,9.8418900E+00,Vdc,,
,9.8432690E+00,Vdc,,
,9.8436740E+00,Vdc,,
,9.8439180E+00,Vdc,,
,9.8441500E+00,Vdc,,
,9.8442130E+00,Vdc,,
,9.8442690E+00,Vdc,,
,9.8443820E+00,Vdc,,
,9.8444360E+00,Vdc,,
,9.8444240E+00,Vdc,,
,9.8444480E+00,Vdc,,
,9.8445430E+00,Vdc,,
,9.8445100E+00,Vdc,,
,9.8445220E+00,Vdc,,
,9.8446560E+00,Vdc,,
,1.1603323E+01,Vdc,,
,1.1811618E+01,Vdc,,
